unit_id,native_id,kind,parent_unit_id,authored_xml_id,original_id,assembly_id,source_xpath,source_fragment_sha256,content_language,reader_routes,route_granularity,containing_unit_id
"""clp1:front-6-4-1-2""","""front-6-4-1-2""","""li""","""clp1:front-6-4-1""",null,"""front-5-4-1-2""","""front-5-4-1-2""","""/pretext/book/frontmatter/acknowledgement/p[4]/ul/li[2]""","""d3ae9a5f9328c28656abfae56b9e24b6c910643152d4d4489b420d6dcd6ad6de""","""en""","[""front-6.html#front-6-4-1-2""]","""exact_anchor""",null
"""clp1:front-6-4-1-2-1""","""front-6-4-1-2-1""","""p""","""clp1:front-6-4-1-2""",null,"""front-5-4-1-2-1""","""front-5-4-1-2-1""","""/pretext/book/frontmatter/acknowledgement/p[4]/ul/li[2]/p""","""462828a8c129d263d8f9ed76f5449b0c4d2654efc3129926ece0910f171d7bed""","""en""","[""front-6.html#front-6-4-1-2-1""]","""exact_anchor""",null
"""clp1:front-6-4-1-3""","""front-6-4-1-3""","""li""","""clp1:front-6-4-1""",null,"""front-5-4-1-3""","""front-5-4-1-3""","""/pretext/book/frontmatter/acknowledgement/p[4]/ul/li[3]""","""6d9b31e4226c7b98571dcd6dae917a78d87ecf5cb97ad429e802fe90bd633baa""","""en""","[""front-6.html#front-6-4-1-3""]","""exact_anchor""",null
"""clp1:front-6-4-1-3-1""","""front-6-4-1-3-1""","""p""","""clp1:front-6-4-1-3""",null,"""front-5-4-1-3-1""","""front-5-4-1-3-1""","""/pretext/book/frontmatter/acknowledgement/p[4]/ul/li[3]/p""","""04a453d8bd7aa8d4253dc1a042df0b7e3fd6b40ec23246b59a8e421a348734f7""","""en""","[""front-6.html#front-6-4-1-3-1""]","""exact_anchor""",null
"""clp1:front-6-5""","""front-6-5""","""p""","""clp1:front-6""",null,"""front-5-5""","""front-5-5""","""/pretext/book/frontmatter/acknowledgement/p[5]""","""2439df1d2d025463a6bfd13e18fcaa2a9b687c55539b1d79869c642e9dad9534""","""en""","[""front-6.html#front-6-5""]","""exact_anchor""",null
"""clp1:front-6-5-1""","""front-6-5-1""","""q""","""clp1:front-6-5""",null,"""front-5-5-1""","""front-5-5-1""","""/pretext/book/frontmatter/acknowledgement/p[5]/q""","""42e9058c848467d2d50f7e9a2c8becefb5ac8fae1013b888ed7ca3b2b3f75a8f""","""en""","[""front-6.html#front-6-5""]","""containing_source_unit""","""clp1:front-6-5"""
"""clp1:front-6-5-2""","""front-6-5-2""","""url""","""clp1:front-6-5""",null,"""front-5-5-2""","""front-5-5-2""","""/pretext/book/frontmatter/acknowledgement/p[5]/url[1]""","""98d5de26f8b9aba9ccc114377056a7546e3f3b10571c2e20d4b3149559bcaefb""","""en""","[""front-6.html#front-6-5""]","""containing_source_unit""","""clp1:front-6-5"""
"""clp1:front-6-5-3""","""front-6-5-3""","""url""","""clp1:front-6-5""",null,"""front-5-5-3""","""front-5-5-3""","""/pretext/book/frontmatter/acknowledgement/p[5]/url[2]""","""3ba0d2b1f5eab3b1c444d3f44ad8230f990cded0ac651d03e60519093dea193f""","""en""","[""front-6.html#front-6-5""]","""containing_source_unit""","""clp1:front-6-5"""
"""clp1:front-6-5-4""","""front-6-5-4""","""url""","""clp1:front-6-5""",null,"""front-5-5-4""","""front-5-5-4""","""/pretext/book/frontmatter/acknowledgement/p[5]/url[3]""","""22934a78ecffc96f7a6d7db9490177cca01d7ce85104c1be2560ebf7efd9ab0a""","""en""","[""front-6.html#front-6-5""]","""containing_source_unit""","""clp1:front-6-5"""
"""clp1:front-7""","""front-7""","""preface""","""clp1:front""",null,"""front-6""","""front-6""","""/pretext/book/frontmatter/preface[2]""","""8268f9e279d2425af5933a39f70bd89765ed2858222a416b3943b2d954dff830""","""en""","[""front-7.html#front-7""]","""exact_anchor""",null
"""clp1:front-7-1""","""front-7-1""","""title""","""clp1:front-7""",null,"""front-6-1""","""front-6-1""","""/pretext/book/frontmatter/preface[2]/title""","""8588bcca00319054d7cd4e336e1596f8531af5297cff60426392374875aff6c9""","""en""","[""front-6.html#front-6-1""]","""exact_assembly_id_alias""",null
"""clp1:front-7-2""","""front-7-2""","""p""","""clp1:front-7""",null,"""front-6-2""","""front-6-2""","""/pretext/book/frontmatter/preface[2]/p[1]""","""be6b0536bf31766215a59a4fc4ddaaf39280fcb60ed9f91c3ae0f809b2cff1f2""","""en""","[""front-7.html#front-7-2""]","""exact_anchor""",null
"""clp1:front-7-3""","""front-7-3""","""p""","""clp1:front-7""",null,"""front-6-3""","""front-6-3""","""/pretext/book/frontmatter/preface[2]/p[2]""","""a962d779115cd0bcead97066cbad259f7003a76068cfb1f51f88998f9cfe6ffc""","""en""","[""front-7.html#front-7-3""]","""exact_anchor""",null
"""clp1:front-7-4""","""front-7-4""","""p""","""clp1:front-7""",null,"""front-6-4""","""front-6-4""","""/pretext/book/frontmatter/preface[2]/p[3]""","""d65cb3d454819277986dc00ee64aeb7e9ab908e6178aab2f4f8d59ae0d006ec2""","""en""","[""front-7.html#front-7-4""]","""exact_anchor""",null
"""clp1:front-7-4-1""","""front-7-4-1""","""mdash""","""clp1:front-7-4""",null,"""front-6-4-1""","""front-6-4-1""","""/pretext/book/frontmatter/preface[2]/p[3]/mdash""","""e6dd7f116c63f5e699ebf71b30b5875b351db67e757ce933405ab737a859cb51""","""en""","[""front-6.html#front-6-4-1""]","""exact_assembly_id_alias""",null
"""clp1:front-7-5""","""front-7-5""","""p""","""clp1:front-7""",null,"""front-6-5""","""front-6-5""","""/pretext/book/frontmatter/preface[2]/p[4]""","""2bf87b991760deee37dbc844766df1ba232553e22536e124d2bc27094b6b6e48""","""en""","[""front-7.html#front-7-5""]","""exact_anchor""",null
"""clp1:front-7-6""","""front-7-6""","""p""","""clp1:front-7""",null,"""front-6-6""","""front-6-6""","""/pretext/book/frontmatter/preface[2]/p[5]""","""34ad86943f3465dd6d4134346ae5f0807f96f8484441ef54766df8224703b3a9""","""en""","[""front-7.html#front-7-6""]","""exact_anchor""",null
"""clp1:front-7-6-1""","""front-7-6-1""","""ul""","""clp1:front-7-6""",null,"""front-6-6-1""","""front-6-6-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul""","""29432154f49fc18136609f1b6b0653bc00243c5b5017183e4b2411ac98dd1122""","""en""","[""front-7.html#front-7-6-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-1""","""front-7-6-1-1""","""li""","""clp1:front-7-6-1""",null,"""front-6-6-1-1""","""front-6-6-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[1]""","""a8c42b88b661e4f1704b0b586a15a2fa3a56d5b2e6e88e02da3d1e5995222d26""","""en""","[""front-7.html#front-7-6-1-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-1-1""","""front-7-6-1-1-1""","""p""","""clp1:front-7-6-1-1""",null,"""front-6-6-1-1-1""","""front-6-6-1-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[1]/p[1]""","""aa7d7e4d813873d169f327d215f9557685cd8444f3284fe7b6c7b50ed910479b""","""en""","[""front-7.html#front-7-6-1-1-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-1-1-1""","""front-7-6-1-1-1-1""","""alert""","""clp1:front-7-6-1-1-1""",null,"""front-6-6-1-1-1-1""","""front-6-6-1-1-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[1]/p[1]/alert""","""a8a4a3dd709d9d3166785b582b6ceb11876965a8406d8579e5a9a6d27b1cc942""","""en""","[""front-7.html#front-7-6-1-1-1""]","""containing_source_unit""","""clp1:front-7-6-1-1-1"""
"""clp1:front-7-6-1-1-2""","""front-7-6-1-1-2""","""p""","""clp1:front-7-6-1-1""",null,"""front-6-6-1-1-2""","""front-6-6-1-1-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[1]/p[2]""","""076dab6f351ade1d3a80ccb8d0eaa2f40aebda66266c59aed363846db20230ea""","""en""","[""front-7.html#front-7-6-1-1-2""]","""exact_anchor""",null
"""clp1:front-7-6-1-1-3""","""front-7-6-1-1-3""","""p""","""clp1:front-7-6-1-1""",null,"""front-6-6-1-1-3""","""front-6-6-1-1-3""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[1]/p[3]""","""2de06ae03a3491113fae29907c357d70a7cb9f2cb5e77a7418a4435c153a3a15""","""en""","[""front-7.html#front-7-6-1-1-3""]","""exact_anchor""",null
"""clp1:front-7-6-1-2""","""front-7-6-1-2""","""li""","""clp1:front-7-6-1""",null,"""front-6-6-1-2""","""front-6-6-1-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]""","""10cf90fb79020591e38777383135b5dc19350d74fcaa1a1339f1a84a3163dd42""","""en""","[""front-7.html#front-7-6-1-2""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-1""","""front-7-6-1-2-1""","""p""","""clp1:front-7-6-1-2""",null,"""front-6-6-1-2-1""","""front-6-6-1-2-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[1]""","""dc598e5c593749b761bfa0cea0db1ea7281e84bccd975361eca89c650970435d""","""en""","[""front-7.html#front-7-6-1-2-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-1-1""","""front-7-6-1-2-1-1""","""alert""","""clp1:front-7-6-1-2-1""",null,"""front-6-6-1-2-1-1""","""front-6-6-1-2-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[1]/alert""","""6b1470d293ea122bfe7f3d18bd2643e85b39919604358d05d603de0fd3451953""","""en""","[""front-7.html#front-7-6-1-2-1""]","""containing_source_unit""","""clp1:front-7-6-1-2-1"""
"""clp1:front-7-6-1-2-2""","""front-7-6-1-2-2""","""p""","""clp1:front-7-6-1-2""",null,"""front-6-6-1-2-2""","""front-6-6-1-2-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[2]""","""a6fc76874241bb3384731966f9f4b7ec19484fb91a4f52c9c2aba325a2ee53d8""","""en""","[""front-7.html#front-7-6-1-2-2""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-2-1""","""front-7-6-1-2-2-1""","""q""","""clp1:front-7-6-1-2-2""",null,"""front-6-6-1-2-2-1""","""front-6-6-1-2-2-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[2]/q""","""325e26aae327d08f73bba781667d546750030c1b66305d3009f460cd22b432ca""","""en""","[""front-7.html#front-7-6-1-2-2""]","""containing_source_unit""","""clp1:front-7-6-1-2-2"""
"""clp1:front-7-6-1-2-2-2""","""front-7-6-1-2-2-2""","""em""","""clp1:front-7-6-1-2-2""",null,"""front-6-6-1-2-2-2""","""front-6-6-1-2-2-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[2]/em""","""cd01298e07b7b2312519b0bbaf6d9272af23007cc3cea25fb9b51d8ae4420ef8""","""en""","[""front-7.html#front-7-6-1-2-2""]","""containing_source_unit""","""clp1:front-7-6-1-2-2"""
"""clp1:front-7-6-1-2-3""","""front-7-6-1-2-3""","""p""","""clp1:front-7-6-1-2""",null,"""front-6-6-1-2-3""","""front-6-6-1-2-3""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[3]""","""ae5cbb79eb549004776719336ed44230d72455ec980c25cc4637e682728bb69c""","""en""","[""front-7.html#front-7-6-1-2-3""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-4""","""front-7-6-1-2-4""","""p""","""clp1:front-7-6-1-2""",null,"""front-6-6-1-2-4""","""front-6-6-1-2-4""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[4]""","""49dfcc7de5da2ed065954d8ecab20e80e0c0bef8afb67f26f42ba909ffbd8baf""","""en""","[""front-7.html#front-7-6-1-2-4""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-4-1""","""front-7-6-1-2-4-1""","""q""","""clp1:front-7-6-1-2-4""",null,"""front-6-6-1-2-4-1""","""front-6-6-1-2-4-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[4]/q""","""63e24db26c6bc4e3908bf7e22c07dc3a1d097046f62b5e579d9df3214f7ec674""","""en""","[""front-7.html#front-7-6-1-2-4""]","""containing_source_unit""","""clp1:front-7-6-1-2-4"""
"""clp1:front-7-6-1-2-5""","""front-7-6-1-2-5""","""p""","""clp1:front-7-6-1-2""",null,"""front-6-6-1-2-5""","""front-6-6-1-2-5""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[5]""","""c0b5aae67515e99468b5d48a4b98b2c6a38ffcafd50fabbbc81d6d14bff862ac""","""en""","[""front-7.html#front-7-6-1-2-5""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-5-1""","""front-7-6-1-2-5-1""","""alert""","""clp1:front-7-6-1-2-5""",null,"""front-6-6-1-2-5-1""","""front-6-6-1-2-5-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[5]/alert[1]""","""3b8daae0f22f634611fd70b26554469a5b3f321f2be61b16944778499372814f""","""en""","[""front-7.html#front-7-6-1-2-5""]","""containing_source_unit""","""clp1:front-7-6-1-2-5"""
"""clp1:front-7-6-1-2-5-1-1""","""front-7-6-1-2-5-1-1""","""nbsp""","""clp1:front-7-6-1-2-5-1""",null,"""front-6-6-1-2-5-1-1""","""front-6-6-1-2-5-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[5]/alert[1]/nbsp""","""831747f80144d9c1391c28dfac9580b531ba21e458fc9f133902bf334c1d9519""","""en""","[""front-7.html#front-7-6-1-2-5""]","""containing_source_unit""","""clp1:front-7-6-1-2-5"""
"""clp1:front-7-6-1-2-5-2""","""front-7-6-1-2-5-2""","""alert""","""clp1:front-7-6-1-2-5""",null,"""front-6-6-1-2-5-2""","""front-6-6-1-2-5-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[5]/alert[2]""","""9fa0acac2dd8571ae0a87d0648f174735604135fda885650f39826825d304a81""","""en""","[""front-7.html#front-7-6-1-2-5""]","""containing_source_unit""","""clp1:front-7-6-1-2-5"""
"""clp1:front-7-6-1-2-5-2-1""","""front-7-6-1-2-5-2-1""","""nbsp""","""clp1:front-7-6-1-2-5-2""",null,"""front-6-6-1-2-5-2-1""","""front-6-6-1-2-5-2-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[5]/alert[2]/nbsp""","""14b6f94694eaddc7eac2b41158d0c1fac783a846c7661cd92371213ddfe72ddb""","""en""","[""front-7.html#front-7-6-1-2-5""]","""containing_source_unit""","""clp1:front-7-6-1-2-5"""
"""clp1:front-7-6-1-2-5-3""","""front-7-6-1-2-5-3""","""alert""","""clp1:front-7-6-1-2-5""",null,"""front-6-6-1-2-5-3""","""front-6-6-1-2-5-3""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[5]/alert[3]""","""11ade2fb1de5c66a815c29cc8248a54bba6c273d0a9beb886a91d4dc1b4f4ef6""","""en""","[""front-7.html#front-7-6-1-2-5""]","""containing_source_unit""","""clp1:front-7-6-1-2-5"""
"""clp1:front-7-6-1-2-5-3-1""","""front-7-6-1-2-5-3-1""","""nbsp""","""clp1:front-7-6-1-2-5-3""",null,"""front-6-6-1-2-5-3-1""","""front-6-6-1-2-5-3-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[5]/alert[3]/nbsp""","""2a22f8e6e2009c09105f78c0fe40d8557fac56129b3a127a58ed5c9b7f3b8c40""","""en""","[""front-7.html#front-7-6-1-2-5""]","""containing_source_unit""","""clp1:front-7-6-1-2-5"""
"""clp1:front-7-6-1-2-6""","""front-7-6-1-2-6""","""p""","""clp1:front-7-6-1-2""",null,"""front-6-6-1-2-6""","""front-6-6-1-2-6""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]""","""594a8fafc8278e9d22f74dd9ef58fbd9999f49c949331804486f54c2d05decbe""","""en""","[""front-7.html#front-7-6-1-2-6""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1""","""front-7-6-1-2-6-1""","""ul""","""clp1:front-7-6-1-2-6""",null,"""front-6-6-1-2-6-1""","""front-6-6-1-2-6-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul""","""e20952d7619cccc255c8fdf7e5e85d316ce3c50e30b6f827d45d8c8c62da1c34""","""en""","[""front-7.html#front-7-6-1-2-6-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-1""","""front-7-6-1-2-6-1-1""","""li""","""clp1:front-7-6-1-2-6-1""",null,"""front-6-6-1-2-6-1-1""","""front-6-6-1-2-6-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[1]""","""74559aa6c6b1a7e4c0f33f6da88608ccbdfe4e4238eddd9a36815e48cb9390cc""","""en""","[""front-7.html#front-7-6-1-2-6-1-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-1-1""","""front-7-6-1-2-6-1-1-1""","""p""","""clp1:front-7-6-1-2-6-1-1""",null,"""front-6-6-1-2-6-1-1-1""","""front-6-6-1-2-6-1-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[1]/p[1]""","""ad9f27c3c5712b4a1eee686d5e6264e8e5353a5b0432dd809493fbeee219e4e2""","""en""","[""front-7.html#front-7-6-1-2-6-1-1-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-1-1-1""","""front-7-6-1-2-6-1-1-1-1""","""conceptual""","""clp1:front-7-6-1-2-6-1-1-1""",null,"""front-6-6-1-2-6-1-1-1-1""","""front-6-6-1-2-6-1-1-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[1]/p[1]/conceptual""","""f0dfe6601e42a5c3177817b5bc23a63b2a6feaa3623be1a045c562c6433b177e""","""en""","[""front-7.html#front-7-6-1-2-6-1-1-1""]","""containing_source_unit""","""clp1:front-7-6-1-2-6-1-1-1"""
"""clp1:front-7-6-1-2-6-1-1-2""","""front-7-6-1-2-6-1-1-2""","""p""","""clp1:front-7-6-1-2-6-1-1""",null,"""front-6-6-1-2-6-1-1-2""","""front-6-6-1-2-6-1-1-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[1]/p[2]""","""3ee06aa929fa17721725da307df8f72afc0883d119483a239187a80770169884""","""en""","[""front-7.html#front-7-6-1-2-6-1-1-2""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-2""","""front-7-6-1-2-6-1-2""","""li""","""clp1:front-7-6-1-2-6-1""",null,"""front-6-6-1-2-6-1-2""","""front-6-6-1-2-6-1-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[2]""","""34a2484a74da9f2e2ad9d012840d104639f31976f13327cf3ccb2bb7546baf37""","""en""","[""front-7.html#front-7-6-1-2-6-1-2""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-2-1""","""front-7-6-1-2-6-1-2-1""","""p""","""clp1:front-7-6-1-2-6-1-2""",null,"""front-6-6-1-2-6-1-2-1""","""front-6-6-1-2-6-1-2-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[2]/p[1]""","""c879547307e200bff8752456e73d2158f24d2785592fcd578dbfab65565d5e2c""","""en""","[""front-7.html#front-7-6-1-2-6-1-2-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-2-1-1""","""front-7-6-1-2-6-1-2-1-1""","""procedural""","""clp1:front-7-6-1-2-6-1-2-1""",null,"""front-6-6-1-2-6-1-2-1-1""","""front-6-6-1-2-6-1-2-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[2]/p[1]/procedural""","""f2be34e6ff27fb0c4c0a7a54bab49fb3846dc643b35d31390be39e1a1b3ed7f5""","""en""","[""front-7.html#front-7-6-1-2-6-1-2-1""]","""containing_source_unit""","""clp1:front-7-6-1-2-6-1-2-1"""
"""clp1:front-7-6-1-2-6-1-2-2""","""front-7-6-1-2-6-1-2-2""","""p""","""clp1:front-7-6-1-2-6-1-2""",null,"""front-6-6-1-2-6-1-2-2""","""front-6-6-1-2-6-1-2-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[2]/p[2]""","""64cd75b5c84b67dd5d157987e899e8887f7ecdaf467936eee1752699de162b6a""","""en""","[""front-7.html#front-7-6-1-2-6-1-2-2""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-3""","""front-7-6-1-2-6-1-3""","""li""","""clp1:front-7-6-1-2-6-1""",null,"""front-6-6-1-2-6-1-3""","""front-6-6-1-2-6-1-3""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[3]""","""0318b365faa8eab72ab6fdb3bdedd4583ce489b607276f928fa411020896fdae""","""en""","[""front-7.html#front-7-6-1-2-6-1-3""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-3-1""","""front-7-6-1-2-6-1-3-1""","""p""","""clp1:front-7-6-1-2-6-1-3""",null,"""front-6-6-1-2-6-1-3-1""","""front-6-6-1-2-6-1-3-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[3]/p[1]""","""25fa32f6c3e02e8fbb2e493fd3946e94e60954b9699385c38c7877bd30ff1bb3""","""en""","[""front-7.html#front-7-6-1-2-6-1-3-1""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-3-1-1""","""front-7-6-1-2-6-1-3-1-1""","""application""","""clp1:front-7-6-1-2-6-1-3-1""",null,"""front-6-6-1-2-6-1-3-1-1""","""front-6-6-1-2-6-1-3-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[3]/p[1]/application""","""58ab26fac1041a14763478de8c9bf5be28d9c9ba26fcdfa6d20820e941f26009""","""en""","[""front-7.html#front-7-6-1-2-6-1-3-1""]","""containing_source_unit""","""clp1:front-7-6-1-2-6-1-3-1"""
"""clp1:front-7-6-1-2-6-1-3-2""","""front-7-6-1-2-6-1-3-2""","""p""","""clp1:front-7-6-1-2-6-1-3""",null,"""front-6-6-1-2-6-1-3-2""","""front-6-6-1-2-6-1-3-2""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[3]/p[2]""","""a76ab9321d44a521ee437afeea1c660c01a3ee094ed3fffe5034a6fc9b943956""","""en""","[""front-7.html#front-7-6-1-2-6-1-3-2""]","""exact_anchor""",null
"""clp1:front-7-6-1-2-6-1-3-2-1""","""front-7-6-1-2-6-1-3-2-1""","""q""","""clp1:front-7-6-1-2-6-1-3-2""",null,"""front-6-6-1-2-6-1-3-2-1""","""front-6-6-1-2-6-1-3-2-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[3]/p[2]/q""","""152188079cac924aedae149a17be37f343980aad394cb71a1d8d8eef56a4dd2f""","""en""","[""front-7.html#front-7-6-1-2-6-1-3-2""]","""containing_source_unit""","""clp1:front-7-6-1-2-6-1-3-2"""
"""clp1:front-7-6-1-2-6-1-3-2-1-1""","""front-7-6-1-2-6-1-3-2-1-1""","""alert""","""clp1:front-7-6-1-2-6-1-3-2-1""",null,"""front-6-6-1-2-6-1-3-2-1-1""","""front-6-6-1-2-6-1-3-2-1-1""","""/pretext/book/frontmatter/preface[2]/p[5]/ul/li[2]/p[6]/ul/li[3]/p[2]/q/alert""","""04a826ae2ae40a0cfb1fd19b6d0d8aa30ad0734235ef121ce3729c90df219b27""","""en""","[""front-7.html#front-7-6-1-2-6-1-3-2""]","""containing_source_unit""","""clp1:front-7-6-1-2-6-1-3-2"""
